511,0,89.16074013710022,0,0
512,0,2.398836135864258,0,0
513,0,2.4300379753112793,0,0
514,0,173.18031477928162,0,0
515,0,130.2543122768402,0,0
516,0,87.13534307479858,0,0
517,0,128.72409796714783,0,0
518,0,2.2420732975006104,0,0
519,0,45.115906715393066,0,0
520,0,45.108473777770996,0,0
521,0,91.51196599006653,0,0
522,0,2.394782781600952,0,0
523,0,213.8919107913971,0,0
524,0,385.1824691295624,0,0
525,0,175.71123909950256,0,0
526,0,473.9538240432739,0,0
527,0,177.27907299995422,0,0
528,0,87.93431496620178,0,0
529,0,45.696969985961914,0,0
530,0,88.06306219100952,0,0
531,0,87.35946893692017,0,0
532,0,14.251124143600464,0,0
533,0,172.17979192733765,0,0
534,0,174.06782221794128,0,0
535,0,2.3672587871551514,0,0
536,0,88.09854292869568,0,0
537,0,2.2953169345855713,0,0
538,0,2.2590420246124268,0,0
539,0,215.63307189941406,0,0
540,0,173.09978699684143,0,0
541,0,45.64421010017395,0,0
542,0,88.03014302253723,0,0
543,0,492.6434688568115,0,0
544,0,96.75477480888367,0,0
545,0,129.68152499198914,0,0
546,0,49.191810131073,0,0
547,0,88.94907593727112,0,0
548,0,297.49573707580566,0,0
549,0,127.36612105369568,0,0
550,0,127.5681140422821,0,0
551,0,265.9020369052887,0,0
552,0,2.221203088760376,0,0
553,0,227.31205296516418,0,0
554,0,175.5282702445984,0,0
555,0,525.1618990898132,0,0
556,0,249.64835405349731,0,0
557,0,235.45205187797546,0,0
558,0,2.429680824279785,0,0
559,0,289.98365688323975,0,0
560,0,152.51211214065552,0,0
561,0,160.18742322921753,0,0
562,0,54.057151079177856,0,0
563,0,46.631011724472046,0,0
564,0,198.7777681350708,0,0
565,0,2.5630881786346436,0,0
566,0,208.11021184921265,0,0
567,0,102.92085695266724,0,0
568,0,52.69641590118408,0,0
569,0,2.5830280780792236,0,0
570,0,54.29423999786377,0,0
571,0,94.12432909011841,0,0
572,0,106.2470760345459,0,0
573,0,247.95016026496887,0,0
