511,0,3.15818190574646
512,0,2.0454230308532715
513,0,1.956488847732544
514,0,1.8830912113189697
515,0,1.8917579650878906
516,0,1.9467499256134033
517,0,1.8349382877349854
518,0,1.8355391025543213
519,0,2.2705509662628174
520,0,1.781991958618164
521,0,1.890343189239502
522,0,1.859623908996582
523,0,2.163222551345825
524,0,1.8906900882720947
525,0,1.7810900211334229
526,0,1.9481480121612549
527,0,1.9593520164489746
528,0,2.207895040512085
529,0,1.9138360023498535
530,0,1.856755018234253
531,0,1.8500268459320068
532,0,1.8868670463562012
533,0,1.9074249267578125
534,0,2.032709836959839
535,0,1.9045031070709229
536,0,1.8359861373901367
537,0,1.9721438884735107
538,0,2.1659598350524902
539,0,2.013416051864624
540,0,1.899548053741455
541,0,1.8113181591033936
542,0,2.0115342140197754
543,0,1.813371181488037
544,0,1.8775570392608643
545,0,1.8864800930023193
546,0,1.7820630073547363
547,0,1.9412250518798828
548,0,2.0175209045410156
549,0,1.8821749687194824
550,0,1.8018319606781006
551,0,1.9288408756256104
552,0,1.8672301769256592
553,0,1.8559460639953613
554,0,3.377613067626953
555,0,2.0348050594329834
556,0,1.8761608600616455
557,0,1.8436028957366943
558,0,2.0110042095184326
559,0,1.931947946548462
560,0,1.8466320037841797
561,0,1.9905309677124023
562,0,1.794159173965454
563,0,1.8137788772583008
564,0,1.876512050628662
565,0,1.795328140258789
566,0,1.8007359504699707
567,0,1.9358537197113037
568,0,1.7270479202270508
569,0,1.968433141708374
570,0,1.9310758113861084
571,0,2.0401370525360107
572,0,1.8814167976379395
573,0,1.92264986038208
574,0,1.775623083114624
575,0,1.9520151615142822
576,0,1.8760929107666016
577,0,1.957292079925537
578,0,1.8139209747314453
579,0,1.8449530601501465
580,0,1.879054069519043
581,0,2.2821030616760254
582,0,1.791011095046997
583,0,1.87764310836792
584,0,1.9834010601043701
585,0,1.9514570236206055
586,0,1.8467950820922852
587,0,1.7775459289550781
588,0,2.324096918106079
589,0,1.8522939682006836
590,0,1.8501651287078857
591,0,1.91884183883667
592,0,1.853309154510498
593,0,1.8745300769805908
594,0,2.150611162185669
595,0,2.1591989994049072
596,0,1.714860200881958
597,0,1.8628301620483398
598,0,1.8103399276733398
599,0,1.7918729782104492
600,0,1.92830491065979
511,0,10.311470985412598
512,0,6.970609188079834
513,0,6.111495018005371
514,0,4.826040029525757
515,0,3.693679094314575
516,0,7.723041772842407
517,0,5.385386943817139
518,0,7.452388048171997
519,0,7.5643768310546875
520,0,5.196778297424316
521,0,7.103364706039429
522,0,3.771716833114624
523,0,7.163197755813599
524,0,1.8732960224151611
525,0,5.50465989112854
526,0,7.34502911567688
527,0,3.657923698425293
528,0,5.292160987854004
529,0,8.617536067962646
530,0,6.676269054412842
531,0,5.293401002883911
532,0,4.167983770370483
533,0,4.431682109832764
534,0,3.885880947113037
535,0,8.584455013275146
536,0,8.49868893623352
537,0,8.861010074615479
538,0,5.8797149658203125
539,0,10.645122051239014
540,0,11.865975141525269
541,0,8.536839962005615
542,0,2.244316816329956
543,0,7.435304164886475
544,0,8.7970712184906
545,0,5.440516233444214
546,0,8.78286600112915
547,0,3.8362629413604736
548,0,5.137519121170044
549,0,6.967557191848755
550,0,8.719749927520752
551,0,5.49861216545105
